wave,norm,flux
6237.00,0.963800,1.57377e+06
6238.00,0.949351,1.54991e+06
6239.00,0.949890,1.55052e+06
6240.00,0.952929,1.55522e+06
6241.00,0.960643,1.56755e+06
6242.00,0.963998,1.57276e+06
6243.00,0.947854,1.54616e+06
6244.00,0.931952,1.51996e+06
6245.00,0.922597,1.50445e+06
6246.00,0.916517,1.49428e+06
6247.00,0.930481,1.51678e+06
6248.00,0.959270,1.56344e+06
6249.00,0.981889,1.60004e+06
6250.00,0.987757,1.60933e+06
6251.00,0.972401,1.58405e+06
6252.00,0.939191,1.52970e+06
6253.00,0.914643,1.48946e+06
6254.00,0.912895,1.48635e+06
6255.00,0.929755,1.51354e+06
6256.00,0.939698,1.52947e+06
6257.00,0.936394,1.52383e+06
6258.00,0.929355,1.51212e+06
6259.00,0.937146,1.52453e+06
6260.00,0.955821,1.55465e+06
6261.00,0.961475,1.56358e+06
6262.00,0.970032,1.57723e+06
6263.00,0.980863,1.59456e+06
6264.00,0.971135,1.57849e+06
6265.00,0.952914,1.54860e+06
6266.00,0.961201,1.56180e+06
6267.00,0.978370,1.58942e+06
6268.00,0.980563,1.59272e+06
6269.00,0.972929,1.58005e+06
6270.00,0.963113,1.56385e+06
6271.00,0.965990,1.56825e+06
6272.00,0.978851,1.58885e+06
6273.00,0.986607,1.60117e+06
6274.00,0.986774,1.60117e+06
6275.00,0.987250,1.60167e+06
6276.00,0.990309,1.60635e+06
6277.00,0.990731,1.60676e+06
6278.00,0.983300,1.59444e+06
6279.00,0.962665,1.56072e+06
6280.00,0.942315,1.52746e+06
6281.00,0.949515,1.53886e+06
6282.00,0.973281,1.57711e+06
