wave,norm,flux
3451.00,0.944520,1.00052e+06
3452.00,0.917736,972668.
3453.00,0.908890,963837.
3454.00,0.938126,995394.
3455.00,0.964095,1.02348e+06
3456.00,0.966490,1.02656e+06
3457.00,0.957893,1.01796e+06
3458.00,0.942817,1.00247e+06
3459.00,0.933352,992935.
3460.00,0.922378,981770.
3461.00,0.902943,961592.
3462.00,0.908484,968023.
3463.00,0.942634,1.00494e+06
3464.00,0.961070,1.02511e+06
3465.00,0.943740,1.00714e+06
3466.00,0.927650,990502.
3467.00,0.942564,1.00696e+06
3468.00,0.958941,1.02498e+06
3469.00,0.961962,1.02874e+06
3470.00,0.964237,1.03171e+06
3471.00,0.962618,1.03051e+06
3472.00,0.948115,1.01550e+06
3473.00,0.928154,994635.
3474.00,0.906949,972413.
3475.00,0.887421,951965.
3476.00,0.873374,937387.
3477.00,0.885404,950809.
3478.00,0.930840,1.00012e+06
3479.00,0.966482,1.03893e+06
3480.00,0.976060,1.04975e+06
3481.00,0.973879,1.04794e+06
3482.00,0.959112,1.03257e+06
3483.00,0.936922,1.00919e+06
3484.00,0.936281,1.00903e+06
3485.00,0.951489,1.02595e+06
3486.00,0.964494,1.04049e+06
3487.00,0.971839,1.04894e+06
3488.00,0.957464,1.03393e+06
3489.00,0.923634,997900.
3490.00,0.894951,967412.
3491.00,0.898654,971926.
3492.00,0.923332,999118.
3493.00,0.937044,1.01446e+06
3494.00,0.945294,1.02390e+06
3495.00,0.932889,1.01095e+06
3496.00,0.906975,983364.
3497.00,0.899252,975493.
3498.00,0.920962,999558.
3499.00,0.949037,1.03053e+06
3500.00,0.946547,1.02832e+06
3501.00,0.935310,1.01662e+06
3502.00,0.938471,1.02057e+06
3503.00,0.949979,1.03361e+06
3504.00,0.953579,1.03803e+06
3505.00,0.944487,1.02863e+06
3506.00,0.943304,1.02786e+06
3507.00,0.954459,1.04053e+06
3508.00,0.963163,1.05053e+06
3509.00,0.948990,1.03556e+06
3510.00,0.918960,1.00329e+06
3511.00,0.916756,1.00139e+06
3512.00,0.929249,1.01553e+06
3513.00,0.914561,999949.
3514.00,0.899687,984180.
3515.00,0.917884,1.00459e+06
3516.00,0.950410,1.04069e+06
3517.00,0.965687,1.05792e+06
3518.00,0.961196,1.05350e+06
3519.00,0.944345,1.03553e+06
3520.00,0.924072,1.01379e+06
3521.00,0.918755,1.00846e+06
3522.00,0.930618,1.02198e+06
3523.00,0.930742,1.02259e+06
3524.00,0.906314,996221.
3525.00,0.879801,967545.
3526.00,0.859762,945971.
3527.00,0.878564,967151.
3528.00,0.922808,1.01634e+06
3529.00,0.944469,1.04067e+06
3530.00,0.950758,1.04810e+06
3531.00,0.957746,1.05630e+06
3532.00,0.955943,1.05481e+06
3533.00,0.949543,1.04825e+06
3534.00,0.953391,1.05300e+06
3535.00,0.951939,1.05189e+06
3536.00,0.947196,1.04714e+06
3537.00,0.955517,1.05685e+06
3538.00,0.968900,1.07215e+06
3539.00,0.975080,1.07949e+06
3540.00,0.963798,1.06750e+06
3541.00,0.948188,1.05071e+06
3542.00,0.952491,1.05598e+06
