wave,norm,flux
3948.00,0.207568,392330.
3949.00,0.221402,418947.
3950.00,0.258525,489653.
3951.00,0.274133,519612.
3952.00,0.249043,472458.
3953.00,0.244676,464719.
3954.00,0.281871,535876.
3955.00,0.286267,544626.
3956.00,0.247993,472221.
3957.00,0.228863,436285.
3958.00,0.250058,477194.
3959.00,0.276045,527232.
3960.00,0.261903,500589.
3961.00,0.209428,400613.
3962.00,0.163791,313630.
3963.00,0.140374,269062.
3964.00,0.122233,234499.
3965.00,0.0990382,190157.
3966.00,0.0708760,136192.
3967.00,0.0447070,85977.0
3968.00,0.0277874,53497.9
3969.00,0.0285064,54975.2
3970.00,0.0476288,91950.7
3971.00,0.0740782,143121.
3972.00,0.0990717,191562.
3973.00,0.121922,235952.
3974.00,0.146126,283052.
3975.00,0.171360,332221.
3976.00,0.192691,373912.
3977.00,0.220290,427879.
3978.00,0.256513,498684.
3979.00,0.292093,568373.
3980.00,0.327902,638604.
3981.00,0.331349,645819.
3982.00,0.309912,604601.
3983.00,0.306166,597899.
